complex,simple,source 
"Die Zahn·bürste hat Bürsten.
Die Bürsten kannst du tauschen.
Die Bürsten putzen jeden Zahn einzeln.
Die Bürsten bewegen sich in alle Richtungen.","Verbessern Sie Ihre Zahnputz-Erfahrung mit dem multifunktionalen 360°-SmartRing. Der SmartRing ist beim Putzen aus jedem Winkel sichtbar und ermöglicht es Ihnen, direktes Feedback vom Andrucksensor, dem Timer und der Bluetooth-Verbindung zu sehen. Sie können ihn auch über die Oral-B App auf Ihrem Smartphone so programmieren, dass er in 12 möglichen Farben leuchtet, während Sie sich die Zähne putzen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/loslassen/solange-putze-ich-diesen-zahn-schon
"Die „Leichte Sprache“ richtet sich vorwiegend an Menschen mit Lernschwierigkeiten oder Behinderungen – vielleicht hat sie aber noch größeres Potenzial? Hier die Übersetzung des Paragrafen 9 der deutschen Straßenverkehrs- Ordnung zum Abbiegen, Wenden und Rückwärtsfahren.","(1) Wer abbiegen will, muss dies rechtzeitig und deutlich ankündigen; dabei sind die Fahrtrichtungsanzeiger zu benutzen. Wer nach rechts abbiegen will, hat sein Fahrzeug möglichst weit rechts, wer nach links abbiegen will, bis zur Mitte, auf Fahrbahnen für eine Richtung möglichst weit links, einzuordnen, und zwar rechtzeitig. Wer nach links abbiegen will, darf sich auf längs verlegten Schienen nur einordnen, wenn kein Schienenfahrzeug behindert wird. Vor dem Einordnen und nochmals vor dem Abbiegen ist auf den nachfolgenden Verkehr zu achten; vor dem Abbiegen ist es dann nicht nötig, wenn eine Gefährdung nachfolgenden Verkehrs ausgeschlossen ist.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/wettbewerb/einer-muss-draussen-stehen-und-winken
"Vor dem Abbiegen muss man blinken.
Das muss man früh machen, dann wissen alle Bescheid.
Beim Abbiegen nach rechts muss man vorher weit rechts fahren.
Beim Abbiegen nach links muss man vorher in die Mitte fahren.
Das muss man früh machen, dann wissen alle Bescheid.
Manchmal fahren auf der Straße auch Straßen·Bahnen.
Dann darf man nur abbiegen, wenn keine Straßen·Bahn kommt.
Vorher muss man immer schauen, ob alles frei ist.
Außer wenn man ganz sicher ist, dass kein Auto da ist.
Dann darf man auch so abbiegen.","(2) Wer mit dem Fahrrad nach links abbiegen will, braucht sich nicht einzuordnen, wenn die Fahrbahn hinter der Kreuzung oder Einmündung vom rechten Fahrbahnrand aus überquert werden soll. Beim Überqueren ist der Fahrzeugverkehr aus beiden Richtungen zu beachten. Wer über eine Radverkehrsführung abbiegt, muss dieser im Kreuzungs- oder Einmündungsbereich folgen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/wettbewerb/einer-muss-draussen-stehen-und-winken
"Wenn man auf dem Fahrrad nach links abbiegen will und wenn die rechte Spur auch nach links führt, dann muss man vorher nicht in die Mitte fahren.
Man muss immer auf die Autos von vorn und von hinten schauen.
Wenn es einen Radweg gibt, dann muss man mit dem Fahrrad auf dem Radweg fahren.","(3) Wer abbiegen will, muss entgegenkommende Fahrzeuge durchfahren lassen, Schienenfahrzeuge, Fahrräder mit Hilfsmotor und Fahrräder auch dann, wenn sie auf oder neben der Fahrbahn in der gleichen Richtung fahren. Dies gilt auch gegenüber Linienomnibussen und sonstigen Fahrzeugen, die gekennzeichnete Sonderfahrstreifen benutzen. Auf zu Fuß Gehende ist besondere Rücksicht zu nehmen; wenn nötig, ist zu warten.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/wettbewerb/einer-muss-draussen-stehen-und-winken
"Beim Abbiegen muss man die Autos von vorn vorbeilassen.
Wenn von hinten Straßen·Bahnen oder Fahrräder kommen, dann muss man die auch vorbeilassen.
Und wenn ein Bus von hinten kommt, dann muss man den auch vorbeilassen.
Oft sind Fuß·Gänger auf der Straße, dann muss man sehr auf sie aufpassen.","(4) Wer nach links abbiegen will, muss entgegenkommende Fahrzeuge, die ihrerseits nach rechts abbiegen wollen, durchfahren lassen. Einander entgegenkommende Fahrzeuge, die jeweils nach links abbiegen wollen, müssen voreinander abbiegen, es sei denn, die Ver- kehrslage oder die Gestaltung der Kreuzung erfordern, erst dann abzubiegen, wenn die Fahrzeuge aneinander vorbeigefahren sind.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/wettbewerb/einer-muss-draussen-stehen-und-winken
"Wenn man nach links abbiegen will und Autos von vorn kommen, dann muss man sie vorbeilassen, wenn sie nach rechts abbiegen.
Aber wenn die Autos von vorn nach links abbiegen, dann muss man vor ihnen abbiegen.
Außer wenn die Kreuzung eine Ausnahme ist.
Dann muss man vorher an den Autos vorbeifahren.","(5) Wer ein Fahrzeug führt, muss sich beim Abbiegen in ein Grundstück, beim Wenden und beim Rückwärtsfahren darüber hinaus so verhalten, dass eine Gefährdung anderer Verkehrsteilnehmer ausgeschlossen ist; erforderlichenfalls muss man sich einweisen lassen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/wettbewerb/einer-muss-draussen-stehen-und-winken
Die „Leichte Sprache“ richtet sich vorwiegend an Menschen mit Lernschwierigkeiten oder Behinderungen – vielleicht hat sie aber noch größeres Potenzial? Hier die Übersetzung eines Exposés des Maklers Engel & Völkers für eine Vierzimmerwohnung in Hamburg. Kaufpreis am 4. Mai 2017: 2.980.000 Euro.,Luxuriöses Wohnen am Holzhafen,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/umsonst/es-gibt-sogar-einen-hausmeister
Eine Wohnung in Hamburg,"Zwischen Fischauktionshalle und Neumühlen gelegen, entstand am Holzhafen ein architektonisches Highlight der Extraklasse – das Kristall, eines der exklusivsten Wohngebäude der Hansestadt. Die Ihnen hier angebotene Eigentumswohnung befindet sich in der 9. Etage des 20-geschossigen Wohnturms und bietet somit einerseits einen traumhaften Weitblick, andererseits einen nahen Bezug zur Elbe und dem Hafengeschehen. Der Grundriss wurde von dem international renommierten Architekten Antonio Citterio entworfen und auf die persönlichen Anforderungen der Eigentümer angepasst. In den Wohnbereichen wurden dunkel geölte Eichendielen verlegt, während in den Bädern großformatiger Pietra-Serena-Naturstein liegt. Die Wohnung (Licht, Sonnenschutz, Multimedia) lässt sich anhand eines Bus-Systems sowohl über ein fest verbautes Touch-Panel als auch über eine Smartphone- oder Tablet-App steuern. Zu der Wohnung gehört ein Kellerraum, und außerdem können bis zu drei Stellplätze in der großzügigen Tiefgarage erworben werden. Insgesamt setzt das Kristall in Sachen Hochwertigkeit, Haustechnik und Service Maßstäbe in diesem Seg- ment. So können die Bewohner 24 Stunden auf einen Concierge-Service zurückgreifen und sich so den Alltag erleichtern. (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/umsonst/es-gibt-sogar-einen-hausmeister
"In Hamburg wurde ein neues Haus gebaut.
Das Haus ist sehr schön.
Das Haus ist auch sehr teuer.
In dem Haus ist eine Wohnung frei.
Die Wohnung ist im neunten Stock.
Von da kann man weit schauen.
Und man kann zu Fuß zum Hafen gehen.
Das Haus wurde von einem bekannten Architekten gebaut.
Der Architekt hat das Haus extra für die Bewohner gebaut.
Der Boden im Wohnzimmer ist aus Holz.
Der Boden im Bad ist aus Stein.
In der Wohnung gibt es Lampen, Fernseher und Rollläden.
Die kann man mit dem Computer steuern.
Oder mit dem Handy. Oder mit dem Tablet.
Es gibt auch einen Keller.
Die Parkplätze sind in der Tiefgarage.
Aber die Parkplätze kosten extra Geld.
Jeder Bewohner darf drei Parkplätze kaufen.
Es gibt auch einen Hausmeister.
Den kann man sogar nachts anrufen.","Die Wohnung befindet sich unmittelbar an der Elbe. Hier wird Ihnen alles geboten: eine Vielzahl uriger Kneipen und Bars sowie unterschiedlichste Restaurants bieten vielfältigste kulinarische Erlebnisse. Ebenfalls fußläufig zu erreichen sind verschiedenste Geschäfte, das Kreuzfahrtterminal, die Fischauktionshalle und der berühmte Fischmarkt. Diverse öffentliche Verkehrsmittel bieten eine optimale Anbindung an die Hamburger Innenstadt, die Autobahn sowie den Flughafen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/umsonst/es-gibt-sogar-einen-hausmeister
Die „Leichte Sprache“ richtet sich vorwiegend an Menschen mit Lernschwierigkeiten oder Behinderungen – vielleicht hat sie aber noch größeres Potenzial? Hier die Übersetzung eines Schreibens vom Fahrradverteilungssystem Stadtrad Hamburg.,"Lieber Kunde,
am 3. April wird aus der DB Rent GmbH die Deutsche Bahn Connect GmbH.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/fortschritt/was-aendert-sich-fuer-mich
"Auch wenn wir einen neuen Namen haben, so bleibt für Sie doch fast alles beim Alten. Mit Ausnahme der Rechnungen, die Sie ab April von der Deutschen Bahn Connect GmbH und nicht mehr von der DB Rent GmbH bekommen. Ihr Vertrag ist jedoch weiterhin gültig und muss nicht umgeschrieben werden, da die Deutsche Bahn Connect GmbH die Rechtsnachfolgerin der DB Rent GmbH ist.","Wenn Sie am Lastschriftverfahren teilnehmen, buchen wir wie gewohnt den Rechnungsbetrag von Ihrem Konto ab. Falls nicht, achten Sie bitte bei der Zahlung darauf, den Empfänger in Deutsche Bahn Connect GmbH zu ändern. Die Ihnen bekannten Bankverbindungen der DB Rent GmbH bleiben im Rahmen der Namensveränderung unverändert.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/fortschritt/was-aendert-sich-fuer-mich
"Ein neuer Name – was steckt dahinter? Wir wollen mit unserem Namen deutlich machen, was uns ausmacht: Wir bieten vernetzte Mobilität. Das ist „Shared Mobility“, die wir Ihnen bereits heute als eine von vielen Mobilitätsbausteinen des DB-Konzerns anbieten. Zu unseren Sharing-Produkten gehört neben der Call-a-Bike-Familie auch Flinkster, das gemeinsam mit unseren vielen Partnern betriebene Carsharing-Netzwerk.",Für Fragen steht Ihnen wie gewohnt unser Kundenservice-Center unter 040-82 21 88 100 oder info@stadtradhamburg.de zur Verfügung.,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/fortschritt/was-aendert-sich-fuer-mich
Die Auswirkungen der Wirtschaftskrise machen einen langfristigen Wandel der Unternehmenskultur im Finanzsektor zwingend notwendig. Verantwortlichkeit muss im Fokus unseres Handelns stehen. Mit der Veröffentlichung unserer neuen Unternehmenswerte und Überzeugungen legten wir 2013 die Grundlagen für langfristige Veränderungen in der Deutschen Bank.,"Die Banken haben einen schlechten Ruf.
Die Leute vertrauen den Banken nicht mehr.
Die Banken wollen das Vertrauen der Leute wiederhaben.
Die Deutsche Bank hat deshalb Regeln aufgestellt.
Die Regeln sagen: Die Deutsche Bank ist gut.
Die Deutsche Bank hofft: Dann mögen uns die Leute wieder.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/mut/frueher-waren-die-mitarbeiter-manchmal-traurig
"(…) Wir haben uns zum Ziel gesetzt, bei dem unabdingbaren Wandel in der Branche eine Vorreiterrolle zu übernehmen: Der Kulturwandel war somit ein ganz wesentlicher Fokus unserer Strategie 2015+, und die Unternehmenskultur bleibt wesentlicher Bestandteil unserer Strategie 2020. Das Senior Management trat dazu seit 2012 in einen umfassenden Dialog mit Mitarbeitern und Führungskräften ein. Ein zentraler Schritt: die Einstellungen und Ziele unserer Mitarbeiter mit den Bedürfnissen unserer Kunden und der Gesamtwirtschaft in Einklang zu bringen.","Die Deutsche Bank sagt:
Alle Banken müssen sich ändern,
und wir wollen das am besten tun.
Deshalb haben wir Regeln gemacht.
Die Regeln sagen: Wir wollen immer gute Menschen sein.
Deshalb haben die Chefs mit den Mitarbeitern geredet.
Jeder hat andere Wünsche: die Mitarbeiter, die Kunden, die Chefs.
Die Chefs wollen Geld machen. Die Kunden wollen gute Produkte.
Die Deutsche Bank will es allen recht machen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/mut/frueher-waren-die-mitarbeiter-manchmal-traurig
"(…) Seit 2014 haben wir die Werte und Überzeugungen der Deutschen Bank in alle Personalprozesse integriert. Sie begleiten jeden Mitarbeiter von der Rekrutierung über das Vorstellungsgespräch und die Einbindung in die Bank bis zu allen künftigen Karriereschritten. Wir haben weiter daran gearbeitet, unseren Mitarbeitern diese Werte näherzubringen, und förderten sicht- und messbare Veränderungen im persönlichen Verhalten sowie in Richtlinien, Prozessen und Praktiken.","Die Regeln gelten für alle Mitarbeiter.
Die Regeln gelten beim Auswählen der neuen Mitarbeiter.
Die Regeln gelten beim Bewerbungsgespräch.
Die Regeln gelten immer.
Die Deutsche Bank hat die Regeln allen Mitarbeitern erklärt.
Die Deutsche Bank überprüft, ob die Regeln befolgt werden.
Die Deutsche Bank misst, wie gut die Regeln eingehalten werden.
Dazu beobachtet die Deutsche Bank ihre Mitarbeiter.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/mut/frueher-waren-die-mitarbeiter-manchmal-traurig
"In der Vergangenheit haben wir die emotionalen Auswirkungen von Veränderungen teilweise unterschätzt. Deshalb setzen wir seit 2013 gezielt Maßnahmen um, die Führungskräfte und Mitarbeiter während des Transformationsprozesses unterstützen. Dazu zählen Leitfäden für Vorgesetzte zur Steuerung von Veränderungen, Befragungen, wie Mitarbeiter das Programm gedanklich und emotional verarbeiten, sowie Coachings, Workshops und Schulungen zur Steigerung der Teameffizienz.","Die Deutsche Bank sagt:
Früher waren die Mitarbeiter manchmal traurig.
Weil es so viele neue Regeln gibt.
Jetzt will die Deutsche Bank den Mitarbeitern helfen.
Damit die Mitarbeiter nicht mehr traurig werden,
wenn wieder neue Regeln kommen.
Dafür bietet die Deutsche Bank Kurse an.
Da können die Mitarbeiter die neuen Regeln kennenlernen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/mut/frueher-waren-die-mitarbeiter-manchmal-traurig
Lyxor S&P 500 VIX Futures Enhanced Roll UCITS ETF – C-EUR („Fonds“). (…) Ein Teilfonds der Investmentgesellschaft Multi Units Luxembourg („Gesellschaft“) mit Sitz in Luxemburg. Verwaltet durch Lyxor International Asset Management („LIAM“).,"Ein Fonds von der Firma Lyxor.
Mit einem Fonds kannst du spekulieren.
Das heißt: Du kannst damit Geld gewinnen oder verlieren.
Wie ein Fonds funktioniert, ist sehr kompliziert.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/neue-arbeit/oft-verlierst-du-geld-weil-die-leute-ihre-meinung-aendern
"Anlageziel ist die Nachbildung der Entwicklung des S&P 500 VIX Futures Enhanced Roll Index (Bloomberg-Code: SPVIXETR) („Benchmark-Index“), der eine Strategie auf die erwartete Volatilität des US-Aktienmarktes durch einen Korb an S&P500 VIX-Terminkontrakten abbildet, die an der CBOE notiert sind.","Dieser Fonds funktioniert so:
Du gewinnst Geld, wenn die Leute in Amerika glauben, dass nächsten Monat viele Leute Aktien kaufen oder verkaufen.
Die Börse CBOE weiß als Erste, was die Leute glauben.
Die Firma Lyxor schaut bei der Börse CBOE ab.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/neue-arbeit/oft-verlierst-du-geld-weil-die-leute-ihre-meinung-aendern
"Darüber hinaus müssen die Terminkontraktepositionen „rolliert“ werden, um das Engagement aufrechtzuerhalten: Bei rollierenden Terminkontrakten werden Positionen, die sich ihrer Fälligkeit nähern (und in jedem Fall vor dem Ablauf der Terminkontrakte), auf Terminkontrakte mit einer längeren Laufzeit übertragen. Anleger sind dem Risiko eines Verlustes oder Gewinns aus dem Rollieren der Terminkontrakte ausgesetzt.","Weil die Leute in Amerika jeden Tag etwas Neues glauben,
ändert der Fonds jeden Tag seinen Wert.
Wenn die Leute in Amerika glauben: Es wird mehr gehandelt –
dann gewinnst du mit dem Fonds Geld.
Wenn die Leute in Amerika glauben: Es wird weniger gehandelt – dann verlierst du mit dem Fonds Geld.
Oft verlierst du Geld, nur weil die Leute ihre Meinung ändern.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/neue-arbeit/oft-verlierst-du-geld-weil-die-leute-ihre-meinung-aendern
"Der Nachbildungsfehler (Tracking Error) wird unter gewöhnlichen Marktbedingungen voraussichtlich bei 0,25 Prozent liegen.","Manchmal stimmt der Fonds nicht ganz genau.
Die Firma Lyxor sagt: Der Fehler ist normalerweise klein.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/neue-arbeit/oft-verlierst-du-geld-weil-die-leute-ihre-meinung-aendern
"Der Fonds versucht, sein Anlageziel über eine indirekte Nachbildung zu realisieren, indem er eine Swapvereinbarung auf OTC-Märkten (Finanzderivat, das „FDI“) eingeht. Der Fonds investiert darüber hinaus in ein diversifiziertes Portfolio internationaler Aktien, dessen Wertentwicklung mittels des FDI gegen die Wertentwicklung des Benchmark-Index ausgetauscht wird. (…)","Damit die Firma Lyxor dir den Gewinn bezahlen kann,
muss die Firma Lyxor selber spekulieren.
Wie sie das genau macht, sagt sie nicht.
Sie muss nur Geld gewinnen.
Denn mit diesem Geld bezahlt sie deinen Gewinn.
Wenn sie kein Geld gewinnt, hat die Firma Lyxor ein Problem.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/neue-arbeit/oft-verlierst-du-geld-weil-die-leute-ihre-meinung-aendern
"Du warst ein Baba, als ich dich kennenlernte
Früher warst du ein toller Mann.","Körper wie Hayvan plus Königskette
Dein Körper war stark. Du warst reich.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Porsche Cayenne, Colt unterm Hemd
Du hattest ein teures Auto. Du hattest eine Pistole.","Kurwa, du warst die Nummer 1 von FFM
Du warst der tollste Mann von Frankfurt.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Mattschwarz Murciélago, rote Felgen
Du hattest ein besonders schönes Auto.","Und alle Pussies waren „Oh, da da!“
Alle Frauen fanden dich schön.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Du wolltest mich, ich wollt’ auch
Wir mochten uns.","Wir kamen zusammen, und es war wie ein Traum
Wir wurden ein Paar.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Verrückter Sex an noch verrückteren Orten
Wir hatten Sex. Nicht nur im Bett.","Snifften Flex und vertrieben die Sorgen
Wir haben Drogen genommen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Was morgen? Wir lebten für den Moment
Wir haben nicht an morgen gedacht.","Du machtest dein Para und ich mein Para
Jeder von uns hat sein eigenes Geld verdient.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Wir rippten Dealer ab in den Niederland’
Wir haben Drogen-Verkäufer in Holland betrogen.","Und machten Riesen-Schnapp mit miesem Tasch
Wir haben viel Geld verdient, weil wir Drogen verkauft haben.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Kurwa, die Zeit war Bonnie-Clyde-Style
Diese Zeit war aufregend.","Doch nichts ist schlimmer als von Hype zu Ayb (…)
Aber dann hast du deine Ehre verloren.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Bei dir war’s definitv das Schnief, was Nase?
Schuld daran war die Droge Kokain.","Ab jetzt wurd’ Koks geraucht
Du hast die Droge Kokain geraucht.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Du wirst Tag für Tag dünner wie so ein Lauch
Du bist sehr dünn geworden.","Ich sage dir: Hör auf, doch du wurdest noch frech
Ich wollte, dass du aufhörst. Aber du wolltest nicht aufhören.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Wir boxten uns, und du zücktest das Messer
Wir haben uns sehr gestritten.","Pisser mit deiner Scheiß-Paranoia
Du warst aufgeregt,",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Weil Shqiptars dich jagten mit Handfeuerwaffen
Weil du Feinde aus Albanien hattest. Die Feinde hatten Pistolen.","Kassierst FFM-Verbot (…)
Deshalb durftest du nicht mehr nach Frankfurt kommen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Ich hatt’ auch noch Hoffnung, Kurwa, ich war zu jung
Ich habe gehofft, dass es dir bald besser geht.","Zu naiv, gab dir Herz und mein Flus
Ich habe dich geliebt. Und ich habe dir mein Geld gegeben.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Bis zum Tag, als ich dich cash beim Betrug
Aber dann habe ich dich erwischt.","In uns’rer Wohnung fickst du eine and’re Kahba
Du hattest Sex mit einer anderen Frau.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Du Hurensohn, sag Tschüss zu deinem Yarrak
Ich war deswegen sehr wütend auf dich.","Lass ihn flattern, Blut wird gesabbert
Ich habe dich gehauen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Ich ruf deine Feinde von Burzbach bis Darmstadt
Ich habe deine Feinde angerufen.","Sag ihnen, wo du zu finden bist
Ich habe deinen Feinden gesagt, wo du bist.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Wo du immer sitzt, wie viel Flus du besitzt
Ich habe deinen Feinden gesagt, wie viel Geld du hast.","Kurwa mac, ich will halb halb von dei’m Schnapp (…)
Ich wollte die Hälfte von deinem Geld.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Von mir aus mach Ayb mit dei’m Feind
Du kannst gerne mit deinen Feinden Blödsinn machen.","Aber nie mit einer Frau, du Lauch, das war’s mit Hype.
Aber bitte nicht mit mir. Jetzt ist Schluss.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/marketing/du-kannst-gerne-mit-deinen-feinden-bloedsinn-machen
"Die „Leichte Sprache“ * richtet sich vorwiegend an Menschen mit Lernschwierigkeiten oder Behinderungen – vielleicht hat sie aber noch größeres Potenzial? Hier die Übersetzung des Faltblattes zum neuen Personalausweis des Bundesministeriums des Innern (Referat IT 4), in der zweiten, korrigierten Auflage vom August 2011.","Komponenten für die Online-Ausweisfunktion
Bei der gegenseitigen Authentisierung mit der Online-Ausweisfunktion weist ein Ausweisinhaber sich durch den Besitz des Ausweisdokuments und die Kenntnis einer PIN aus. (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/offenheit/dafuer-haben-wir-ganz-viele-regeln-gemacht
"Was du mit dem Ausweis machen kannst
Mit dem Ausweis kannst du zeigen, wer du bist.
Dafür musst du deinen Ausweis zeigen.
Und deine geheime Nummer eingeben.","Sicherheitsmechanismen
Datenschutz und Datensicherheit sowie Zugriffsschutz und Authentizität im Zusammenhang mit den neuen Funktionen werden technisch durch geprüfte Protokolle und Verfahren gewährleistet. Persönliche Identitätsdaten können nur nach vorheriger Eingabe der 6-stelligen Geheimnummer (PIN) und mittels eines Berechtigungszertifikates des Diensteanbieters übermittelt werden. (…)",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/offenheit/dafuer-haben-wir-ganz-viele-regeln-gemacht
"Wie sicher der Ausweis ist
Wir wollen, dass der Ausweis sicher ist.
Dafür haben wir extra Regeln gemacht.
Die Regeln sagen:
Eine Firma darf nicht einfach so wissen, wer du bist.
Vorher musst du deine geheime Nummer eingeben.
Und die Firma muss eine Erlaubnis haben.","Infrastruktur
Die Nutzung der Online-Ausweisfunktion im E-Government und E-Business wird durch eine umfangreiche Infrastruktur ermöglicht. An der Public Key Infrastruktur (PKI), die z. B. für die Berechtigungs­zertifikate und das Sperrmanagement verantwortlich ist, sind eine Reihe von Behörden und Institutionen beteiligt. (…) Die Berechtigungszertifikate der Berechtigungs-PKI sind CV-Zertifikate (Card Verifiable Certificates) nach ISO 7816. Die Zertifikate für die qualifizierte elektronische Signatur sind X.509-Zertifikate.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/offenheit/dafuer-haben-wir-ganz-viele-regeln-gemacht
"Wer alles am Ausweis mitarbeitet
Mit dem Ausweis kannst du neue Sachen machen.
Das hat uns viel Arbeit gemacht.
Damit alles funktioniert, arbeiten viele Leute mit.
Denn der neue Ausweis soll sicher sein.
Dafür haben wir ganz viele Regeln gemacht.
Und wir haben diese Regeln alle aufgeschrieben.
Und wir haben den Regeln komplizierte Namen gegeben.
Zum Beispiel: ISO 7816 oder X.509","Sperrmanagement
Um die missbräuchliche Nutzung gestohlener oder verloren gegangener Personalausweise zu verhindern, können diese gesperrt werden. Ein mögliches Tracking von einzelnen Ausweisen wird durch die Verwendung von spezifischen Sperrlisten für jeden Diensteanbieter verhindert. Die Ausweise übersenden demnach ein dienste- und kartenspezifisches Sperrmerkmal, das auf der Seite der Diensteanbieter gegen die individuelle Sperrliste ab­geglichen wird. Die zentrale Sperrliste, aus der die für Dienste­anbieter spezifischen Listen erzeugt werden, wird beim Bundesverwaltungsamt betrieben.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2017/offenheit/dafuer-haben-wir-ganz-viele-regeln-gemacht
"18 Mit der Geburt Jesu Christi war es so: Maria, seine Mutter, war mit Josef verlobt; noch bevor sie zusammengekommen waren, zeigte sich, dass sie ein Kind erwartete – durch das Wirken des Heiligen Geistes.","Maria war die Mutter von Jesus.
Maria war verlobt mit Josef.
Aber Josef war nicht der Vater von Jesus.
Der Vater von Jesus war der Heilige Geist.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/geschmack/also-dachte-josef-ich-mache-lieber-schluss
"19 Josef, ihr Mann, der gerecht war und sie nicht bloßstellen wollte, beschloss, sich in aller Stille von ihr zu trennen.","Josef wollte nicht, dass es für Maria peinlich wird.
Also dachte Josef: Ich mache lieber Schluss.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/geschmack/also-dachte-josef-ich-mache-lieber-schluss
"20 Während er noch darüber nachdachte, erschien ihm ein Engel des Herrn im Traum und sagte: Josef, Sohn Davids, fürchte dich nicht, Maria als deine Frau zu dir zu nehmen; denn das Kind, das sie erwartet, ist vom Heiligen Geist.","Aber dann träumte Josef von einem Engel.
Der Engel sagte zu Josef: Heirate ruhig die Maria.
Das Kind ist nämlich nicht von einem anderen Mann.
Das Kind ist vom Heiligen Geist.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2016/geschmack/also-dachte-josef-ich-mache-lieber-schluss
